player_name,draft_year_x,height,wingspan,vertical,lane_agility,sprint_time,draft_year_y,gp,ts_pct,usg_pct,BPM
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.478,0.213,-3.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.478,0.213,-2.6
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.478,0.213,-1.0
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.478,0.213,0.0
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.478,0.213,-2.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.478,0.213,-2.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.478,0.213,-1.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.478,0.213,-5.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.498,0.233,-2.2
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.498,0.233,-1.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.498,0.233,-2.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.498,0.233,-3.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.498,0.233,-3.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.498,0.233,-2.6
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.498,0.233,-1.0
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.498,0.233,0.0
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.498,0.233,-2.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.498,0.233,-2.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.498,0.233,-1.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.498,0.233,-5.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.482,0.195,-2.2
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.482,0.195,-1.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.482,0.195,-2.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.482,0.195,-3.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.482,0.195,-3.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.482,0.195,-2.6
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.482,0.195,-1.0
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.482,0.195,0.0
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.482,0.195,-2.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.482,0.195,-2.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.482,0.195,-1.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,82,0.482,0.195,-5.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.513,0.187,-2.2
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.513,0.187,-1.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.513,0.187,-2.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.513,0.187,-3.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.513,0.187,-3.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.513,0.187,-2.6
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.513,0.187,-1.0
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.513,0.187,0.0
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.513,0.187,-2.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.513,0.187,-2.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.513,0.187,-1.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,81,0.513,0.187,-5.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,65,0.491,0.186,-2.2
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,65,0.491,0.186,-1.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,65,0.491,0.186,-2.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,65,0.491,0.186,-3.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,65,0.491,0.186,-3.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,65,0.491,0.186,-2.6
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,65,0.491,0.186,-1.0
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,65,0.491,0.186,0.0
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,65,0.491,0.186,-2.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,65,0.491,0.186,-2.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,65,0.491,0.186,-1.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,65,0.491,0.186,-5.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,79,0.52,0.153,-2.2
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,79,0.52,0.153,-1.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,79,0.52,0.153,-2.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,79,0.52,0.153,-3.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,79,0.52,0.153,-3.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,79,0.52,0.153,-2.6
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,79,0.52,0.153,-1.0
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,79,0.52,0.153,0.0
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,79,0.52,0.153,-2.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,79,0.52,0.153,-2.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,79,0.52,0.153,-1.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,79,0.52,0.153,-5.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,73,0.504,0.158,-2.2
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,73,0.504,0.158,-1.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,73,0.504,0.158,-2.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,73,0.504,0.158,-3.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,73,0.504,0.158,-3.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,73,0.504,0.158,-2.6
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,73,0.504,0.158,-1.0
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,73,0.504,0.158,0.0
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,73,0.504,0.158,-2.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,73,0.504,0.158,-2.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,73,0.504,0.158,-1.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,73,0.504,0.158,-5.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,19,0.424,0.154,-2.2
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,19,0.424,0.154,-1.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,19,0.424,0.154,-2.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,19,0.424,0.154,-3.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,19,0.424,0.154,-3.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,19,0.424,0.154,-2.6
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,19,0.424,0.154,-1.0
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,19,0.424,0.154,0.0
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,19,0.424,0.154,-2.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,19,0.424,0.154,-2.5
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,19,0.424,0.154,-1.3
evan turner,2010,77.75,80.0,27.5,11.06,3.27,2010.0,19,0.424,0.154,-5.5
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,58,0.472,0.13,-3.8
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,58,0.472,0.13,-1.5
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,58,0.472,0.13,-2.0
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,58,0.472,0.13,-0.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,58,0.472,0.13,-1.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,58,0.472,0.13,-4.8
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,58,0.472,0.13,-1.2
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,58,0.472,0.13,3.1
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,58,0.472,0.13,4.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,61,0.493,0.141,-3.8
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,61,0.493,0.141,-1.5
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,61,0.493,0.141,-2.0
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,61,0.493,0.141,-0.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,61,0.493,0.141,-1.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,61,0.493,0.141,-4.8
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,61,0.493,0.141,-1.2
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,61,0.493,0.141,3.1
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,61,0.493,0.141,4.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,76,0.503,0.123,-3.8
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,76,0.503,0.123,-1.5
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,76,0.503,0.123,-2.0
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,76,0.503,0.123,-0.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,76,0.503,0.123,-1.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,76,0.503,0.123,-4.8
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,76,0.503,0.123,-1.2
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,76,0.503,0.123,3.1
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,76,0.503,0.123,4.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,42,0.44,0.1169999999999999,-3.8
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,42,0.44,0.1169999999999999,-1.5
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,42,0.44,0.1169999999999999,-2.0
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,42,0.44,0.1169999999999999,-0.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,42,0.44,0.1169999999999999,-1.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,42,0.44,0.1169999999999999,-4.8
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,42,0.44,0.1169999999999999,-1.2
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,42,0.44,0.1169999999999999,3.1
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,42,0.44,0.1169999999999999,4.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,33,0.519,0.129,-3.8
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,33,0.519,0.129,-1.5
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,33,0.519,0.129,-2.0
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,33,0.519,0.129,-0.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,33,0.519,0.129,-1.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,33,0.519,0.129,-4.8
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,33,0.519,0.129,-1.2
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,33,0.519,0.129,3.1
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,33,0.519,0.129,4.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,63,0.56,0.089,-3.8
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,63,0.56,0.089,-1.5
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,63,0.56,0.089,-2.0
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,63,0.56,0.089,-0.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,63,0.56,0.089,-1.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,63,0.56,0.089,-4.8
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,63,0.56,0.089,-1.2
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,63,0.56,0.089,3.1
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,63,0.56,0.089,4.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,51,0.698,0.128,-3.8
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,51,0.698,0.128,-1.5
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,51,0.698,0.128,-2.0
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,51,0.698,0.128,-0.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,51,0.698,0.128,-1.7
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,51,0.698,0.128,-4.8
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,51,0.698,0.128,-1.2
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,51,0.698,0.128,3.1
ekpe udoh,2010,80.75,88.5,31.0,11.15,3.29,2010.0,51,0.698,0.128,4.7
jarvis varnado,2010,80.25,87.5,29.5,11.61,3.37,2010.0,13,0.457,0.133,-9.5
jarvis varnado,2010,80.25,87.5,29.5,11.61,3.37,2010.0,13,0.457,0.133,-0.4
jarvis varnado,2010,80.25,87.5,29.5,11.61,3.37,2010.0,13,0.457,0.133,-13.5
jarvis varnado,2010,80.25,87.5,29.5,11.61,3.37,2010.0,13,0.457,0.133,-2.3
jarvis varnado,2010,80.25,87.5,29.5,11.61,3.37,2010.0,13,0.457,0.133,-14.6
jarvis varnado,2010,80.25,87.5,29.5,11.61,3.37,2010.0,13,0.457,0.133,-2.2
jarvis varnado,2010,80.25,87.5,29.5,11.61,3.37,2010.0,24,0.597,0.121,-9.5
jarvis varnado,2010,80.25,87.5,29.5,11.61,3.37,2010.0,24,0.597,0.121,-0.4
jarvis varnado,2010,80.25,87.5,29.5,11.61,3.37,2010.0,24,0.597,0.121,-13.5
jarvis varnado,2010,80.25,87.5,29.5,11.61,3.37,2010.0,24,0.597,0.121,-2.3
jarvis varnado,2010,80.25,87.5,29.5,11.61,3.37,2010.0,24,0.597,0.121,-14.6
jarvis varnado,2010,80.25,87.5,29.5,11.61,3.37,2010.0,24,0.597,0.121,-2.2
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,69,0.494,0.236,-0.8
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,69,0.494,0.236,0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,69,0.494,0.236,3.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,69,0.494,0.236,2.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,69,0.494,0.236,3.6
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,69,0.494,0.236,3.5
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,69,0.494,0.236,4.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,69,0.494,0.236,3.0
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,69,0.494,0.236,0.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,69,0.494,0.236,-0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,66,0.502,0.245,-0.8
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,66,0.502,0.245,0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,66,0.502,0.245,3.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,66,0.502,0.245,2.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,66,0.502,0.245,3.6
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,66,0.502,0.245,3.5
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,66,0.502,0.245,4.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,66,0.502,0.245,3.0
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,66,0.502,0.245,0.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,66,0.502,0.245,-0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,49,0.521,0.289,-0.8
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,49,0.521,0.289,0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,49,0.521,0.289,3.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,49,0.521,0.289,2.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,49,0.521,0.289,3.6
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,49,0.521,0.289,3.5
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,49,0.521,0.289,4.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,49,0.521,0.289,3.0
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,49,0.521,0.289,0.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,49,0.521,0.289,-0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,82,0.524,0.271,-0.8
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,82,0.524,0.271,0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,82,0.524,0.271,3.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,82,0.524,0.271,2.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,82,0.524,0.271,3.6
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,82,0.524,0.271,3.5
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,82,0.524,0.271,4.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,82,0.524,0.271,3.0
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,82,0.524,0.271,0.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,82,0.524,0.271,-0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,79,0.523,0.257,-0.8
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,79,0.523,0.257,0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,79,0.523,0.257,3.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,79,0.523,0.257,2.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,79,0.523,0.257,3.6
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,79,0.523,0.257,3.5
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,79,0.523,0.257,4.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,79,0.523,0.257,3.0
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,79,0.523,0.257,0.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,79,0.523,0.257,-0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,77,0.51,0.284,-0.8
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,77,0.51,0.284,0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,77,0.51,0.284,3.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,77,0.51,0.284,2.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,77,0.51,0.284,3.6
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,77,0.51,0.284,3.5
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,77,0.51,0.284,4.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,77,0.51,0.284,3.0
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,77,0.51,0.284,0.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,77,0.51,0.284,-0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,78,0.541,0.302,-0.8
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,78,0.541,0.302,0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,78,0.541,0.302,3.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,78,0.541,0.302,2.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,78,0.541,0.302,3.6
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,78,0.541,0.302,3.5
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,78,0.541,0.302,4.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,78,0.541,0.302,3.0
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,78,0.541,0.302,0.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,78,0.541,0.302,-0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,41,0.515,0.281,-0.8
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,41,0.515,0.281,0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,41,0.515,0.281,3.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,41,0.515,0.281,2.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,41,0.515,0.281,3.6
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,41,0.515,0.281,3.5
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,41,0.515,0.281,4.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,41,0.515,0.281,3.0
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,41,0.515,0.281,0.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,41,0.515,0.281,-0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,32,0.527,0.286,-0.8
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,32,0.527,0.286,0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,32,0.527,0.286,3.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,32,0.527,0.286,2.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,32,0.527,0.286,3.6
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,32,0.527,0.286,3.5
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,32,0.527,0.286,4.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,32,0.527,0.286,3.0
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,32,0.527,0.286,0.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,32,0.527,0.286,-0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,40,0.503,0.316,-0.8
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,40,0.503,0.316,0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,40,0.503,0.316,3.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,40,0.503,0.316,2.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,40,0.503,0.316,3.6
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,40,0.503,0.316,3.5
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,40,0.503,0.316,4.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,40,0.503,0.316,3.0
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,40,0.503,0.316,0.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,40,0.503,0.316,-0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,34,0.497,0.259,-0.8
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,34,0.497,0.259,0.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,34,0.497,0.259,3.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,34,0.497,0.259,2.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,34,0.497,0.259,3.6
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,34,0.497,0.259,3.5
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,34,0.497,0.259,4.7
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,34,0.497,0.259,3.0
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,34,0.497,0.259,0.9
john wall,2010,74.75,81.25,30.0,10.84,3.14,2010.0,34,0.497,0.259,-0.7
willie warren,2010,74.5,78.0,23.0,11.21,3.5,2010.0,19,0.48,0.16,-2.7
hassan whiteside,2010,82.5,91.0,27.0,11.83,3.54,2010.0,1,0.0,0.0,-27.9
hassan whiteside,2010,82.5,91.0,27.0,11.83,3.54,2010.0,1,0.0,0.0,-1.6
hassan whiteside,2010,82.5,91.0,27.0,11.83,3.54,2010.0,1,0.0,0.0,4.1
hassan whiteside,2010,82.5,91.0,27.0,11.83,3.54,2010.0,1,0.0,0.0,4.1
hassan whiteside,2010,82.5,91.0,27.0,11.83,3.54,2010.0,1,0.0,0.0,1.5
hassan whiteside,2010,82.5,91.0,27.0,11.83,3.54,2010.0,1,0.0,0.0,2.6
hassan whiteside,2010,82.5,91.0,27.0,11.83,3.54,2010.0,1,0.0,0.0,2.3
hassan whiteside,2010,82.5,91.0,27.0,11.83,3.54,2010.0,1,0.0,0.0,3.2
hassan whiteside,2010,82.5,91.0,27.0,11.83,3.54,2010.0,1,0.0,0.0,-2.2
hassan whiteside,2010,82.5,91.0,27.0,11.83,3.54,2010.0,1,0.0,0.0,2.1
